,SALES_DATE,predicted,predicted_30,predicted_45,predicted_60,predicted_90,predicted_max,Encoded_SKU_ID
3,2022-08-04,,,,,,,18
4,2022-08-05,,,,,,,18
5,2022-08-06,,,,,,,18
6,2022-08-07,,,,,,,18
0,2022-08-01,1.0,1.4500000000000002,0.0,2.0,2.0,1.0,323
1,2022-08-02,2.0,1.0,1.0,1.0,1.0,0.45,323
2,2022-08-03,1.0,1.0,2.0,0.0,0.0,1.0,323
3,2022-08-04,1.0,1.0,4.0,1.0,1.0,0.55,323
4,2022-08-05,1.4500000000000002,2.0,1.55,1.0,1.0,1.0,323
5,2022-08-06,2.0,0.0,1.0,2.0,1.0,1.0,323
6,2022-08-07,1.0,1.55,1.0,0.0,2.5500000000000003,2.5500000000000003,323
0,2022-08-01,,,,,,,416
1,2022-08-02,,,,,,,416
2,2022-08-03,,,,,,,416
3,2022-08-04,,,,,,,416
4,2022-08-05,,,,,,,416
5,2022-08-06,,,,,,,416
6,2022-08-07,,,,,,,416
0,2022-08-01,,,,,,,403
1,2022-08-02,,,,,,,403
2,2022-08-03,,,,,,,403
3,2022-08-04,,,,,,,403
4,2022-08-05,,,,,,,403
5,2022-08-06,,,,,,,403
6,2022-08-07,,,,,,,403
0,2022-08-01,7.0,5.45,5.45,4.0,7.0,3.5500000000000003,219
1,2022-08-02,4.0,6.550000000000001,5.550000000000001,3.0,2.5500000000000003,2.0,219
2,2022-08-03,1.0,3.0,7.0,6.45,2.0,3.0,219
3,2022-08-04,5.0,3.0,3.0,3.0,2.5500000000000003,3.0,219
4,2022-08-05,4.55,6.0,1.0,2.0,2.0,5.0,219
5,2022-08-06,3.0,3.0,2.0,4.55,7.0,2.0,219
6,2022-08-07,2.0,5.45,2.0,7.0,3.0,3.0,219
0,2022-08-01,1.0,1.0,0.0,0.0,0.0,0.0,389
1,2022-08-02,0.0,1.0,2.0,0.0,0.0,0.0,389
2,2022-08-03,0.0,0.0,0.0,0.0,0.0,0.0,389
3,2022-08-04,0.0,0.0,0.0,0.0,0.0,0.0,389
4,2022-08-05,0.0,0.0,0.0,0.0,0.0,0.0,389
5,2022-08-06,0.0,0.0,0.0,0.0,0.0,0.0,389
6,2022-08-07,0.0,0.0,0.0,0.0,0.0,0.0,389
0,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,120
1,2022-08-02,0.0,0.0,0.0,0.0,0.0,0.0,120
2,2022-08-03,0.0,0.0,0.0,0.0,0.0,0.0,120
3,2022-08-04,0.0,1.0,0.0,0.0,1.0,0.0,120
4,2022-08-05,0.0,1.0,0.0,0.0,0.0,0.0,120
5,2022-08-06,0.0,0.0,0.0,0.0,0.0,0.0,120
6,2022-08-07,0.0,0.0,0.0,0.0,1.0,0.0,120
0,2022-08-01,1.0,1.0,1.0,0.45,0.45,0.0,58
1,2022-08-02,1.0,1.0,4.0,1.0,1.0,1.0,58
2,2022-08-03,0.0,0.0,0.0,0.0,1.55,1.0,58
3,2022-08-04,1.0,1.0,1.0,0.0,0.0,1.0,58
4,2022-08-05,1.55,1.55,0.0,0.0,0.0,1.0,58
5,2022-08-06,0.0,1.0,0.0,0.0,2.0,1.0,58
6,2022-08-07,0.0,0.0,0.45,4.0,0.45,1.0,58
0,2022-08-01,1.55,1.55,1.55,3.0,0.55,3.0,1
1,2022-08-02,0.0,1.0,1.4500000000000002,2.5500000000000003,2.0,2.0,1
2,2022-08-03,1.0,2.0,2.5500000000000003,2.0,1.0,1.0,1
3,2022-08-04,1.55,1.0,1.55,2.0,1.0,0.0,1
4,2022-08-05,1.0,0.45,0.0,0.55,3.0,1.0,1
5,2022-08-06,1.55,2.0,3.0,2.5500000000000003,0.0,2.0,1
6,2022-08-07,1.0,1.0,0.55,3.5500000000000003,3.0,3.0,1
0,2022-08-01,0.55,-0.45,7.0,2.0,1.0,3.0,98
1,2022-08-02,0.0,0.45,0.0,0.0,3.0,0.0,98
2,2022-08-03,2.0,2.0,0.0,1.0,3.0,1.0,98
3,2022-08-04,0.45,3.0,1.0,1.0,0.45,1.0,98
4,2022-08-05,0.0,0.0,1.0,4.0,2.0,1.55,98
5,2022-08-06,0.0,0.45,1.0,2.5500000000000003,1.0,1.0,98
6,2022-08-07,2.0,1.0,2.0,1.0,1.0,3.0,98
0,2022-08-01,0.0,2.0,2.0,0.0,0.0,0.0,395
1,2022-08-02,0.0,0.0,0.0,1.0,0.0,0.0,395
2,2022-08-03,0.0,0.0,0.0,1.0,0.0,1.0,395
3,2022-08-04,0.0,0.0,0.0,0.0,0.0,0.0,395
4,2022-08-05,0.0,1.0,0.0,0.0,0.0,0.0,395
5,2022-08-06,1.0,0.0,0.0,0.0,0.0,0.0,395
6,2022-08-07,0.0,2.0,1.0,0.0,0.0,0.0,395
0,2022-08-01,1.0,1.0,1.0,2.0,1.4500000000000002,2.45,281
1,2022-08-02,-0.45,4.0,0.55,1.0,3.0,0.0,281
2,2022-08-03,1.0,2.0,2.0,1.4500000000000002,1.4500000000000002,4.0,281
3,2022-08-04,1.0,2.5500000000000003,2.0,0.0,2.0,3.0,281
4,2022-08-05,2.0,1.0,1.0,1.4500000000000002,2.45,1.0,281
5,2022-08-06,1.0,4.0,4.0,0.0,4.0,1.0,281
6,2022-08-07,0.0,2.45,2.5500000000000003,1.4500000000000002,2.0,0.55,281
0,2022-08-01,,,,,,,85
1,2022-08-02,,,,,,,85
2,2022-08-03,,,,,,,85
3,2022-08-04,,,,,,,85
4,2022-08-05,,,,,,,85
5,2022-08-06,,,,,,,85
6,2022-08-07,,,,,,,85
0,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,205
1,2022-08-02,0.0,0.0,3.0,3.0,1.0,0.0,205
2,2022-08-03,0.0,0.0,1.0,2.0,0.0,0.0,205
3,2022-08-04,2.0,0.0,2.0,0.0,2.0,0.0,205
4,2022-08-05,0.0,0.0,1.4500000000000002,0.0,0.0,0.55,205
5,2022-08-06,2.0,0.0,0.0,1.0,0.0,0.0,205
6,2022-08-07,0.0,0.0,3.0,0.0,0.0,0.0,205
0,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,210
1,2022-08-02,0.0,0.0,0.0,0.0,1.0,0.0,210
2,2022-08-03,1.0,0.0,0.0,0.0,1.0,0.0,210
3,2022-08-04,0.0,0.0,0.0,0.0,0.0,0.0,210
4,2022-08-05,-0.45,0.0,0.0,0.0,0.0,0.0,210
5,2022-08-06,0.0,0.0,0.0,0.0,0.0,0.0,210
6,2022-08-07,0.0,0.0,0.0,1.0,0.0,0.0,210
0,2022-08-01,1.0,3.0,0.0,0.0,9.0,9.0,82
1,2022-08-02,3.0,3.0,1.0,3.0,0.45,1.4500000000000002,82
2,2022-08-03,3.0,6.0,0.0,2.0,3.45,0.0,82
3,2022-08-04,3.0,3.0,0.45,0.0,0.9,9.0,82
4,2022-08-05,3.0,2.0,3.0,2.45,3.45,1.0,82
5,2022-08-06,1.0,4.0,1.0,2.45,0.9,2.0,82
6,2022-08-07,1.0,3.0,0.0,1.0,3.45,9.0,82
0,2022-08-01,2.45,2.45,8.0,8.0,3.0,1.0,532
1,2022-08-02,2.0,2.0,0.45,1.0,3.0,1.4500000000000002,532
2,2022-08-03,2.0,8.0,0.55,0.55,0.55,1.0,532
3,2022-08-04,2.0,1.0,2.0,2.0,1.55,1.0,532
4,2022-08-05,8.0,2.0,8.0,7.0,2.0,3.0,532
5,2022-08-06,1.0,1.55,1.0,0.45,2.0,3.0,532
6,2022-08-07,2.0,8.0,0.55,0.55,2.0,2.5500000000000003,532
0,2022-08-01,1.0,0.0,0.0,0.0,2.0,0.45,373
1,2022-08-02,1.0,1.0,1.0,0.0,0.55,0.55,373
2,2022-08-03,0.0,1.0,1.55,0.0,0.0,2.0,373
3,2022-08-04,0.45,0.0,1.0,2.0,1.0,0.0,373
4,2022-08-05,2.0,0.0,1.0,1.0,1.0,0.45,373
5,2022-08-06,1.0,2.0,0.0,0.0,0.45,0.0,373
6,2022-08-07,2.0,1.0,1.0,2.0,0.0,2.0,373
0,2022-08-01,3.0,3.0,3.0,2.0,1.4500000000000002,1.0,3
1,2022-08-02,2.0,0.45,0.0,1.0,1.0,0.0,3
2,2022-08-03,1.0,0.0,1.55,3.0,2.0,1.0,3
3,2022-08-04,1.4500000000000002,1.4500000000000002,0.0,2.0,1.0,2.0,3
4,2022-08-05,1.0,0.0,1.55,1.0,1.0,2.45,3
5,2022-08-06,3.0,2.0,0.0,2.0,2.0,1.0,3
6,2022-08-07,2.0,1.0,1.55,1.4500000000000002,1.0,1.0,3
0,2022-08-01,0.0,0.0,0.45,1.0,0.0,0.0,444
1,2022-08-02,1.0,0.55,2.5500000000000003,1.0,1.0,1.0,444
2,2022-08-03,5.0,3.0,1.0,0.0,0.55,1.0,444
3,2022-08-04,1.0,3.0,0.0,1.0,0.0,0.0,444
4,2022-08-05,0.0,0.55,0.0,0.45,2.0,0.0,444
5,2022-08-06,5.0,2.0,1.0,1.0,1.55,1.0,444
6,2022-08-07,1.0,1.0,0.45,1.0,0.0,2.0,444
0,2022-08-01,1.0,0.0,0.0,2.0,1.0,1.0,402
1,2022-08-02,1.0,0.0,1.0,0.0,2.0,1.0,402
2,2022-08-03,1.0,1.0,0.55,1.0,0.0,0.45,402
3,2022-08-04,0.55,0.0,0.0,0.0,1.0,1.0,402
4,2022-08-05,1.0,1.0,1.0,2.0,3.0,0.55,402
5,2022-08-06,0.55,0.0,0.45,2.0,5.0,1.0,402
6,2022-08-07,1.0,0.0,5.0,1.0,1.0,1.0,402
0,2022-08-01,,,,,,,417
1,2022-08-02,,,,,,,417
2,2022-08-03,,,,,,,417
3,2022-08-04,,,,,,,417
4,2022-08-05,,,,,,,417
5,2022-08-06,,,,,,,417
6,2022-08-07,,,,,,,417
0,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,68
1,2022-08-02,1.0,1.0,1.0,0.0,0.0,1.0,68
2,2022-08-03,0.0,1.0,0.0,0.0,0.0,0.0,68
3,2022-08-04,0.0,0.0,1.0,0.0,0.0,0.0,68
4,2022-08-05,0.0,0.0,1.0,0.0,0.0,0.0,68
5,2022-08-06,-0.45,0.0,1.0,1.0,0.0,0.55,68
6,2022-08-07,1.0,0.0,0.0,0.0,0.0,0.45,68
0,2022-08-01,,,,,,,217
1,2022-08-02,,,,,,,217
2,2022-08-03,,,,,,,217
3,2022-08-04,,,,,,,217
4,2022-08-05,,,,,,,217
5,2022-08-06,,,,,,,217
6,2022-08-07,,,,,,,217
0,2022-08-01,2.0,1.0,1.4500000000000002,1.55,1.0,1.0,202
1,2022-08-02,1.0,1.0,2.0,1.0,1.0,0.55,202
2,2022-08-03,1.0,4.0,1.0,1.4500000000000002,1.0,1.0,202
3,2022-08-04,1.0,0.0,2.0,1.0,1.0,1.0,202
4,2022-08-05,2.0,0.0,2.0,4.0,0.0,2.0,202
5,2022-08-06,2.0,3.0,2.0,1.0,1.0,1.0,202
6,2022-08-07,1.0,1.0,1.55,0.0,1.0,1.0,202
0,2022-08-01,1.0,1.0,0.55,1.0,1.0,1.0,90
1,2022-08-02,1.0,2.0,1.0,3.0,1.0,0.0,90
2,2022-08-03,1.0,2.0,1.0,3.0,1.0,0.0,90
3,2022-08-04,1.0,1.0,3.45,3.0,0.0,0.55,90
4,2022-08-05,1.0,2.0,4.0,0.45,1.0,3.0,90
5,2022-08-06,1.0,4.0,1.0,1.4500000000000002,0.0,0.0,90
6,2022-08-07,1.0,2.5500000000000003,1.0,1.0,1.0,0.0,90
0,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,358
1,2022-08-02,0.0,0.0,0.0,0.0,0.0,0.0,358
2,2022-08-03,1.0,0.0,0.0,0.0,0.0,0.0,358
3,2022-08-04,0.0,0.0,0.0,0.0,0.0,0.0,358
4,2022-08-05,1.0,0.0,0.0,0.0,0.0,0.0,358
5,2022-08-06,0.0,0.0,0.0,0.0,0.0,0.0,358
6,2022-08-07,1.0,0.0,0.0,0.0,0.0,0.0,358
0,2022-08-01,0.0,0.0,0.0,0.0,1.0,0.0,147
1,2022-08-02,1.0,0.0,0.0,0.0,0.0,1.0,147
2,2022-08-03,0.0,0.0,1.0,1.0,3.0,5.0,147
3,2022-08-04,0.0,0.0,0.0,0.0,1.0,6.0,147
4,2022-08-05,0.0,0.0,0.0,0.0,9.0,6.0,147
5,2022-08-06,0.0,0.0,0.0,0.0,3.0,3.0,147
6,2022-08-07,0.0,0.0,0.0,1.0,3.0,3.45,147
0,2022-08-01,4.0,2.5500000000000003,2.45,6.0,1.55,8.0,59
1,2022-08-02,1.55,4.0,1.55,2.45,5.0,2.0,59
2,2022-08-03,2.0,3.0,0.0,8.0,2.0,2.0,59
3,2022-08-04,4.0,3.45,2.0,6.0,2.0,1.0,59
4,2022-08-05,2.0,4.0,3.45,2.0,2.45,3.0,59
5,2022-08-06,7.0,7.0,8.0,8.0,4.0,3.0,59
6,2022-08-07,2.5500000000000003,2.45,6.0,1.0,2.0,3.45,59
0,2022-08-01,5.0,3.0,1.0,1.0,0.55,0.0,202
1,2022-08-02,1.0,1.0,2.0,0.0,0.45,1.0,202
2,2022-08-03,-1.0,0.0,1.4500000000000002,0.0,1.0,0.0,202
3,2022-08-04,3.0,2.45,-1.0,1.0,2.0,0.45,202
4,2022-08-05,1.0,1.0,2.0,4.0,1.4500000000000002,0.45,202
5,2022-08-06,1.0,0.55,1.0,0.0,4.45,1.0,202
6,2022-08-07,2.0,1.0,-0.45,0.0,1.0,1.0,202
238,2022-08-01,,,,,,,276
239,2022-08-02,,,,,,,276
240,2022-08-03,,,,,,,276
241,2022-08-04,,,,,,,276
242,2022-08-05,,,,,,,276
243,2022-08-06,,,,,,,276
244,2022-08-07,,,,,,,276
266,2022-08-01,2.0,2.0,1.55,1.0,2.0,2.0,295
267,2022-08-02,1.0,1.0,1.0,2.45,0.55,1.0,295
268,2022-08-03,1.0,3.0,1.55,0.45,1.0,1.55,295
269,2022-08-04,3.0,1.55,1.0,0.0,1.55,1.0,295
270,2022-08-05,0.0,1.0,1.0,0.0,1.0,2.0,295
271,2022-08-06,0.55,3.0,1.0,1.0,5.0,1.0,295
272,2022-08-07,3.0,1.55,1.0,2.0,0.0,1.0,295
336,2022-08-01,2.0,0.0,1.0,0.0,1.0,0.0,349
337,2022-08-02,0.0,1.0,0.0,1.0,1.0,0.0,349
338,2022-08-03,0.0,0.0,0.0,1.0,0.0,1.0,349
339,2022-08-04,1.0,0.0,1.0,1.0,1.0,1.0,349
340,2022-08-05,0.0,1.0,0.0,0.0,0.0,0.0,349
341,2022-08-06,0.0,0.0,0.0,1.0,0.45,1.0,349
342,2022-08-07,1.0,1.0,1.0,0.0,0.0,1.0,349
350,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,362
351,2022-08-02,0.0,0.0,1.0,0.0,0.0,1.0,362
352,2022-08-03,0.0,0.0,0.0,0.0,0.0,0.0,362
353,2022-08-04,0.0,0.0,0.0,0.0,0.0,0.0,362
354,2022-08-05,0.0,0.0,1.0,0.0,1.0,0.0,362
355,2022-08-06,0.0,0.0,0.0,1.0,0.0,1.0,362
356,2022-08-07,0.0,0.0,0.0,0.0,0.0,0.45,362
462,2022-08-01,,,,,,,437
463,2022-08-02,,,,,,,437
464,2022-08-03,,,,,,,437
465,2022-08-04,,,,,,,437
466,2022-08-05,,,,,,,437
467,2022-08-06,,,,,,,437
468,2022-08-07,,,,,,,437
0,2022-08-01,0.0,0.0,0.0,3.0,0.55,0.0,205
1,2022-08-02,0.0,0.0,0.0,0.45,0.0,2.0,205
2,2022-08-03,0.0,0.0,0.0,0.0,0.0,0.0,205
3,2022-08-04,0.0,0.0,1.0,0.0,1.4500000000000002,2.0,205
4,2022-08-05,0.0,0.0,0.0,2.0,2.0,0.0,205
5,2022-08-06,0.0,0.0,0.0,1.0,1.0,1.0,205
6,2022-08-07,0.0,0.0,0.0,0.0,0.0,0.0,205
1,2022-08-02,0.0,0.0,1.0,0.55,0.0,0.0,210
2,2022-08-03,0.0,0.0,0.0,0.0,0.0,0.0,210
3,2022-08-04,0.0,0.0,1.0,0.0,0.0,0.0,210
4,2022-08-05,0.0,0.0,0.0,0.0,0.0,0.0,210
5,2022-08-06,0.0,0.0,1.0,0.0,1.0,0.0,210
6,2022-08-07,0.0,0.0,0.0,0.0,0.0,0.0,210
0,2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,410
1,2022-08-02,0.0,0.45,1.0,1.0,0.0,0.0,410
2,2022-08-03,0.0,2.0,0.55,2.0,0.0,1.4500000000000002,410
3,2022-08-04,0.0,1.0,0.45,1.0,0.0,0.0,410
4,2022-08-05,0.0,2.0,0.0,0.0,0.0,1.0,410
5,2022-08-06,0.0,1.0,0.0,2.0,0.0,1.0,410
6,2022-08-07,0.0,0.0,0.0,1.0,1.0,2.0,410
